Sample	Celltype	Chromosome	Strand	Start	End	EF
FS327_nucl	RNH2A-KO T3-8	chr9	+	87500000	90000000	1.3162377718489167
FS327_nucl	RNH2A-KO T3-8	chr9	+	90000000	92500000	1.2905650227385508
FS327_nucl	RNH2A-KO T3-8	chr9	+	92500000	95000000	1.3610632068035233
FS327_nucl	RNH2A-KO T3-8	chr9	+	95000000	97500000	1.3610632068035233
FS327_nucl	RNH2A-KO T3-8	chr9	+	97500000	100000000	1.4144462247949188
FS327_nucl	RNH2A-KO T3-8	chr9	+	107500000	110000000	1.2481846115087407
FS327_nucl	RNH2A-KO T3-8	chr9	+	112500000	115000000	1.385105940097358
FS327_nucl	RNH2A-KO T3-8	chr9	+	120000000	122500000	1.4886119444470864
FS327_nucl	RNH2A-KO T3-8	chr9	+	122500000	125000000	1.5049121026123982
FS327_nucl	RNH2A-KO T3-8	chr9	+	125000000	127500000	1.4657917230156503
FS327_nucl	RNH2A-KO T3-8	chr9	+	127500000	130000000	2.129615664297964
FS327_nucl	RNH2A-KO T3-8	chr9	+	130000000	132500000	1.819912659157044
FS327_nucl	RNH2A-KO T3-8	chr9	+	132500000	135000000	2.1483608461880723
FS327_nucl	RNH2A-KO T3-8	chr9	+	135000000	137500000	2.7107163028913215
FS327_nucl	RNH2A-KO T3-8	chr9	+	137500000	138394717	1.2370618034849152
FS327_nucl	RNH2A-KO T3-8	chr9	-	32500000	35000000	1.2379481507411176
FS327_nucl	RNH2A-KO T3-8	chr9	-	35000000	37500000	1.2944216633610766
FS327_nucl	RNH2A-KO T3-8	chr9	-	77500000	80000000	1.826654048484429
FS327_nucl	RNH2A-KO T3-8	chr9	-	87500000	90000000	1.3708031048902292
FS327_nucl	RNH2A-KO T3-8	chr9	-	92500000	95000000	1.4159006581335056
FS327_nucl	RNH2A-KO T3-8	chr9	-	95000000	97500000	1.2806079984036765
FS327_nucl	RNH2A-KO T3-8	chr9	-	97500000	100000000	1.3752722317882118
FS327_nucl	RNH2A-KO T3-8	chr9	-	112500000	115000000	1.5203157138409114
FS327_nucl	RNH2A-KO T3-8	chr9	-	120000000	122500000	1.4715616022265585
FS327_nucl	RNH2A-KO T3-8	chr9	-	122500000	125000000	1.4150880896065998
FS327_nucl	RNH2A-KO T3-8	chr9	-	125000000	127500000	1.6019788507949524
FS327_nucl	RNH2A-KO T3-8	chr9	-	127500000	130000000	2.0850508400404992
FS327_nucl	RNH2A-KO T3-8	chr9	-	130000000	132500000	1.983479774177264
FS327_nucl	RNH2A-KO T3-8	chr9	-	132500000	135000000	2.2386262916257107
FS327_nucl	RNH2A-KO T3-8	chr9	-	135000000	137500000	2.420641641652628
FS327_nucl	RNH2A-KO T3-8	chr9	-	137500000	138394717	1.5198624114302497
FS329_nucl	RNH2A-KO T3-17	chr1	+	0	2500000	2.615221484704642
FS329_nucl	RNH2A-KO T3-17	chr1	+	2500000	5000000	2.990355112568362
FS329_nucl	RNH2A-KO T3-17	chr1	+	5000000	7500000	2.590271282538272
FS329_nucl	RNH2A-KO T3-17	chr1	+	7500000	10000000	2.2017819582207334
FS329_nucl	RNH2A-KO T3-17	chr1	+	10000000	12500000	2.3366598158134257
FS329_nucl	RNH2A-KO T3-17	chr1	+	12500000	15000000	1.3838556248541944
FS329_nucl	RNH2A-KO T3-17	chr1	+	15000000	17500000	2.5258410545913503
FS329_nucl	RNH2A-KO T3-17	chr1	+	17500000	20000000	2.436460624478257
FS329_nucl	RNH2A-KO T3-17	chr1	+	20000000	22500000	2.24346347242781
FS329_nucl	RNH2A-KO T3-17	chr1	+	22500000	25000000	2.166704909292917
FS329_nucl	RNH2A-KO T3-17	chr1	+	25000000	27500000	2.244931131378761
FS329_nucl	RNH2A-KO T3-17	chr1	+	27500000	30000000	1.9195511419522802
FS329_nucl	RNH2A-KO T3-17	chr1	+	30000000	32500000	2.3312294776948543
FS329_nucl	RNH2A-KO T3-17	chr1	+	32500000	35000000	1.8714119283609953
FS329_nucl	RNH2A-KO T3-17	chr1	+	35000000	37500000	1.9742948208228814
FS329_nucl	RNH2A-KO T3-17	chr1	+	37500000	40000000	1.9546281908800887
FS329_nucl	RNH2A-KO T3-17	chr1	+	40000000	42500000	1.8549741481103346
FS329_nucl	RNH2A-KO T3-17	chr1	+	42500000	45000000	2.1485059383010774
FS329_nucl	RNH2A-KO T3-17	chr1	+	45000000	47500000	1.7473947470054125
FS329_nucl	RNH2A-KO T3-17	chr1	+	47500000	50000000	1.4145296969291543
FS329_nucl	RNH2A-KO T3-17	chr1	+	50000000	52500000	1.2905125155735429
FS329_nucl	RNH2A-KO T3-17	chr1	+	52500000	55000000	2.3098016570109445
FS329_nucl	RNH2A-KO T3-17	chr1	+	55000000	57500000	1.350980064352833
FS329_nucl	RNH2A-KO T3-17	chr1	+	57500000	60000000	1.3286716482983376
FS329_nucl	RNH2A-KO T3-17	chr1	+	62500000	65000000	1.2343011777520183
FS329_nucl	RNH2A-KO T3-17	chr1	+	75000000	77500000	1.236209134388258
FS329_nucl	RNH2A-KO T3-17	chr1	+	85000000	87500000	1.3803332433719058
FS329_nucl	RNH2A-KO T3-17	chr1	+	87500000	90000000	1.2839080502942513
FS329_nucl	RNH2A-KO T3-17	chr1	+	90000000	92500000	1.5313553494250358
FS329_nucl	RNH2A-KO T3-17	chr1	+	92500000	95000000	1.7242057355803446
FS329_nucl	RNH2A-KO T3-17	chr1	+	107500000	110000000	1.7821782641430612
FS329_nucl	RNH2A-KO T3-17	chr1	+	110000000	112500000	2.059565805873313
FS329_nucl	RNH2A-KO T3-17	chr1	+	112500000	115000000	1.735800241292883
FS329_nucl	RNH2A-KO T3-17	chr1	+	115000000	117500000	1.8132926339032391
FS329_nucl	RNH2A-KO T3-17	chr1	+	117500000	120000000	1.5774398404849803
FS329_nucl	RNH2A-KO T3-17	chr1	+	150000000	152500000	1.7203898223078684
FS329_nucl	RNH2A-KO T3-17	chr1	+	152500000	155000000	1.884767624814721
FS329_nucl	RNH2A-KO T3-17	chr1	+	155000000	157500000	2.355886148070927
FS329_nucl	RNH2A-KO T3-17	chr1	+	160000000	162500000	1.578907499435934
FS329_nucl	RNH2A-KO T3-17	chr1	+	165000000	167500000	1.2909528132588288
FS329_nucl	RNH2A-KO T3-17	chr1	+	167500000	170000000	1.2155151431798115
FS329_nucl	RNH2A-KO T3-17	chr1	+	175000000	177500000	1.2288708396334898
FS329_nucl	RNH2A-KO T3-17	chr1	+	177500000	180000000	1.2103783368514738
FS329_nucl	RNH2A-KO T3-17	chr1	+	180000000	182500000	1.4361042835081443
FS329_nucl	RNH2A-KO T3-17	chr1	+	182500000	185000000	1.3436417695980647
FS329_nucl	RNH2A-KO T3-17	chr1	+	200000000	202500000	1.9083969339250726
FS329_nucl	RNH2A-KO T3-17	chr1	+	202500000	205000000	2.0071703813242294
FS329_nucl	RNH2A-KO T3-17	chr1	+	205000000	207500000	1.7016037877356776
FS329_nucl	RNH2A-KO T3-17	chr1	+	207500000	210000000	1.370353162505421
FS329_nucl	RNH2A-KO T3-17	chr1	+	210000000	212500000	1.3750496711484728
FS329_nucl	RNH2A-KO T3-17	chr1	+	212500000	215000000	1.2972637467479295
FS329_nucl	RNH2A-KO T3-17	chr1	+	222500000	225000000	1.874200480367832
FS329_nucl	RNH2A-KO T3-17	chr1	+	225000000	227500000	2.357060275231702
FS329_nucl	RNH2A-KO T3-17	chr1	+	227500000	230000000	2.6586641896527134
FS329_nucl	RNH2A-KO T3-17	chr1	+	230000000	232500000	2.2559385735109188
FS329_nucl	RNH2A-KO T3-17	chr1	+	232500000	235000000	2.1298666696239974
FS329_nucl	RNH2A-KO T3-17	chr1	+	235000000	237500000	2.0397524100354114
FS329_nucl	RNH2A-KO T3-17	chr1	+	240000000	242500000	1.471768396016318
FS329_nucl	RNH2A-KO T3-17	chr1	+	242500000	245000000	1.6393750482152278
FS329_nucl	RNH2A-KO T3-17	chr1	-	0	2500000	2.715802691255814
FS329_nucl	RNH2A-KO T3-17	chr1	-	2500000	5000000	2.9521631950942897
FS329_nucl	RNH2A-KO T3-17	chr1	-	5000000	7500000	2.4145675262023136
FS329_nucl	RNH2A-KO T3-17	chr1	-	7500000	10000000	2.1311985206708846
FS329_nucl	RNH2A-KO T3-17	chr1	-	10000000	12500000	2.471387771239099
FS329_nucl	RNH2A-KO T3-17	chr1	-	12500000	15000000	1.5304855177304255
FS329_nucl	RNH2A-KO T3-17	chr1	-	15000000	17500000	2.4626011354086463
FS329_nucl	RNH2A-KO T3-17	chr1	-	17500000	20000000	2.386157403683888
FS329_nucl	RNH2A-KO T3-17	chr1	-	20000000	22500000	2.1352989507250704
FS329_nucl	RNH2A-KO T3-17	chr1	-	22500000	25000000	2.2511360997562515
FS329_nucl	RNH2A-KO T3-17	chr1	-	25000000	27500000	2.255968749463001
FS329_nucl	RNH2A-KO T3-17	chr1	-	27500000	30000000	2.052997461780006
FS329_nucl	RNH2A-KO T3-17	chr1	-	30000000	32500000	2.180257237390766
FS329_nucl	RNH2A-KO T3-17	chr1	-	32500000	35000000	1.7939381487128128
FS329_nucl	RNH2A-KO T3-17	chr1	-	35000000	37500000	1.9914910109670334
FS329_nucl	RNH2A-KO T3-17	chr1	-	37500000	40000000	1.917683269991374
FS329_nucl	RNH2A-KO T3-17	chr1	-	40000000	42500000	1.7855908446739028
FS329_nucl	RNH2A-KO T3-17	chr1	-	42500000	45000000	2.259336959864656
FS329_nucl	RNH2A-KO T3-17	chr1	-	45000000	47500000	1.7154442019609828
FS329_nucl	RNH2A-KO T3-17	chr1	-	47500000	50000000	1.266739998887022
FS329_nucl	RNH2A-KO T3-17	chr1	-	50000000	52500000	1.280066396563159
FS329_nucl	RNH2A-KO T3-17	chr1	-	52500000	55000000	2.2329770523733736
FS329_nucl	RNH2A-KO T3-17	chr1	-	55000000	57500000	1.31931336993908
FS329_nucl	RNH2A-KO T3-17	chr1	-	57500000	60000000	1.2989576635985836
FS329_nucl	RNH2A-KO T3-17	chr1	-	60000000	62500000	1.2018653376723312
FS329_nucl	RNH2A-KO T3-17	chr1	-	62500000	65000000	1.2749408589954079
FS329_nucl	RNH2A-KO T3-17	chr1	-	75000000	77500000	1.2491667272261462
FS329_nucl	RNH2A-KO T3-17	chr1	-	85000000	87500000	1.2996898832511192
FS329_nucl	RNH2A-KO T3-17	chr1	-	87500000	90000000	1.277576849744537
FS329_nucl	RNH2A-KO T3-17	chr1	-	90000000	92500000	1.414501924768739
FS329_nucl	RNH2A-KO T3-17	chr1	-	92500000	95000000	1.6701930274342545
FS329_nucl	RNH2A-KO T3-17	chr1	-	107500000	110000000	1.8413859821972192
FS329_nucl	RNH2A-KO T3-17	chr1	-	110000000	112500000	2.0986879680983024
FS329_nucl	RNH2A-KO T3-17	chr1	-	112500000	115000000	1.6767830043070788
FS329_nucl	RNH2A-KO T3-17	chr1	-	115000000	117500000	1.8785827405459545
FS329_nucl	RNH2A-KO T3-17	chr1	-	117500000	120000000	1.5177448957762925
FS329_nucl	RNH2A-KO T3-17	chr1	-	150000000	152500000	1.838749991448007
FS329_nucl	RNH2A-KO T3-17	chr1	-	152500000	155000000	1.7983314666280386
FS329_nucl	RNH2A-KO T3-17	chr1	-	155000000	157500000	2.3617012672892357
FS329_nucl	RNH2A-KO T3-17	chr1	-	160000000	162500000	1.627870731517683
FS329_nucl	RNH2A-KO T3-17	chr1	-	165000000	167500000	1.3108196219696642
FS329_nucl	RNH2A-KO T3-17	chr1	-	167500000	170000000	1.2474094000600604
FS329_nucl	RNH2A-KO T3-17	chr1	-	175000000	177500000	1.206112211657039
FS329_nucl	RNH2A-KO T3-17	chr1	-	177500000	180000000	1.2421374185618022
FS329_nucl	RNH2A-KO T3-17	chr1	-	180000000	182500000	1.5038327223781116
FS329_nucl	RNH2A-KO T3-17	chr1	-	182500000	185000000	1.3967822091773718
FS329_nucl	RNH2A-KO T3-17	chr1	-	200000000	202500000	1.9307167798065499
FS329_nucl	RNH2A-KO T3-17	chr1	-	202500000	205000000	2.0551941207376316
FS329_nucl	RNH2A-KO T3-17	chr1	-	205000000	207500000	1.7185195245016285
FS329_nucl	RNH2A-KO T3-17	chr1	-	207500000	210000000	1.3565101282879006
FS329_nucl	RNH2A-KO T3-17	chr1	-	210000000	212500000	1.3915102276791136
FS329_nucl	RNH2A-KO T3-17	chr1	-	212500000	215000000	1.365589651979345
FS329_nucl	RNH2A-KO T3-17	chr1	-	222500000	225000000	1.8033105602652946
FS329_nucl	RNH2A-KO T3-17	chr1	-	225000000	227500000	2.2827679887458645
FS329_nucl	RNH2A-KO T3-17	chr1	-	227500000	230000000	2.8130414611124133
FS329_nucl	RNH2A-KO T3-17	chr1	-	230000000	232500000	2.331680261535209
FS329_nucl	RNH2A-KO T3-17	chr1	-	232500000	235000000	2.025319558914185
FS329_nucl	RNH2A-KO T3-17	chr1	-	235000000	237500000	1.9682064260163545
FS329_nucl	RNH2A-KO T3-17	chr1	-	240000000	242500000	1.4515522391870526
FS329_nucl	RNH2A-KO T3-17	chr1	-	242500000	245000000	1.6218665303668924
FS329_nucl	RNH2A-KO T3-17	chr10	+	0	2500000	1.5329697742710908
FS329_nucl	RNH2A-KO T3-17	chr10	+	5000000	7500000	1.389726260658009
FS329_nucl	RNH2A-KO T3-17	chr10	+	12500000	15000000	1.35582333889098
FS329_nucl	RNH2A-KO T3-17	chr10	+	42500000	45000000	1.4457908325844384
FS329_nucl	RNH2A-KO T3-17	chr10	+	67500000	70000000	1.3508332984577376
FS329_nucl	RNH2A-KO T3-17	chr10	+	70000000	72500000	2.0479713001607447
FS329_nucl	RNH2A-KO T3-17	chr10	+	75000000	77500000	1.246776278835124
FS329_nucl	RNH2A-KO T3-17	chr10	+	77500000	80000000	1.8168150153855513
FS329_nucl	RNH2A-KO T3-17	chr10	+	85000000	87500000	1.2090574437956154
FS329_nucl	RNH2A-KO T3-17	chr10	+	95000000	97500000	1.3936889398255885
FS329_nucl	RNH2A-KO T3-17	chr10	+	97500000	100000000	1.3505397666675467
FS329_nucl	RNH2A-KO T3-17	chr10	+	100000000	102500000	1.7520912556484642
FS329_nucl	RNH2A-KO T3-17	chr10	+	102500000	105000000	1.4970121299727208
FS329_nucl	RNH2A-KO T3-17	chr10	+	112500000	115000000	1.2610125706593744
FS329_nucl	RNH2A-KO T3-17	chr10	+	117500000	120000000	1.4090993588105971
FS329_nucl	RNH2A-KO T3-17	chr10	+	130000000	132500000	1.2894851543078751
FS329_nucl	RNH2A-KO T3-17	chr10	+	132500000	133797422	1.4499681376245361
FS329_nucl	RNH2A-KO T3-17	chr10	-	0	2500000	1.4127445976026531
FS329_nucl	RNH2A-KO T3-17	chr10	-	5000000	7500000	1.3872633536944057
FS329_nucl	RNH2A-KO T3-17	chr10	-	10000000	12500000	1.2194386093331913
FS329_nucl	RNH2A-KO T3-17	chr10	-	12500000	15000000	1.3641252126742733
FS329_nucl	RNH2A-KO T3-17	chr10	-	42500000	45000000	1.4272425467228627
FS329_nucl	RNH2A-KO T3-17	chr10	-	67500000	70000000	1.3981002045519362
FS329_nucl	RNH2A-KO T3-17	chr10	-	70000000	72500000	2.1042528374575467
FS329_nucl	RNH2A-KO T3-17	chr10	-	75000000	77500000	1.371740297060646
FS329_nucl	RNH2A-KO T3-17	chr10	-	77500000	80000000	1.7627455915148302
FS329_nucl	RNH2A-KO T3-17	chr10	-	95000000	97500000	1.298664775737569
FS329_nucl	RNH2A-KO T3-17	chr10	-	97500000	100000000	1.3384975248355269
FS329_nucl	RNH2A-KO T3-17	chr10	-	100000000	102500000	1.7542518435453691
FS329_nucl	RNH2A-KO T3-17	chr10	-	102500000	105000000	1.581740893407925
FS329_nucl	RNH2A-KO T3-17	chr10	-	112500000	115000000	1.3480163803184848
FS329_nucl	RNH2A-KO T3-17	chr10	-	117500000	120000000	1.431782308568586
FS329_nucl	RNH2A-KO T3-17	chr10	-	130000000	132500000	1.301007878625684
FS329_nucl	RNH2A-KO T3-17	chr10	-	132500000	133797422	1.5776286958573509
FS329_nucl	RNH2A-KO T3-17	chr11	+	0	2500000	1.8957750669468303
FS329_nucl	RNH2A-KO T3-17	chr11	+	45000000	47500000	1.238263856919593
FS329_nucl	RNH2A-KO T3-17	chr11	+	62500000	65000000	1.464576867156645
FS329_nucl	RNH2A-KO T3-17	chr11	+	65000000	67500000	1.6415765366416548
FS329_nucl	RNH2A-KO T3-17	chr11	+	67500000	70000000	1.3600795498487455
FS329_nucl	RNH2A-KO T3-17	chr11	+	70000000	72500000	1.228137010158013
FS329_nucl	RNH2A-KO T3-17	chr11	+	117500000	120000000	1.3205995240680923
FS329_nucl	RNH2A-KO T3-17	chr11	-	0	2500000	1.8908840307085775
FS329_nucl	RNH2A-KO T3-17	chr11	-	62500000	65000000	1.4366149582753214
FS329_nucl	RNH2A-KO T3-17	chr11	-	65000000	67500000	1.673268349974905
FS329_nucl	RNH2A-KO T3-17	chr11	-	67500000	70000000	1.505150717752676
FS329_nucl	RNH2A-KO T3-17	chr11	-	117500000	120000000	1.3736440681572393
FS329_nucl	RNH2A-KO T3-17	chr12	+	0	2500000	1.4780793295054184
FS329_nucl	RNH2A-KO T3-17	chr12	+	2500000	5000000	1.618827822901873
FS329_nucl	RNH2A-KO T3-17	chr12	+	5000000	7500000	1.7553201053405771
FS329_nucl	RNH2A-KO T3-17	chr12	+	47500000	50000000	1.79700161954765
FS329_nucl	RNH2A-KO T3-17	chr12	+	50000000	52500000	1.4664848237928847
FS329_nucl	RNH2A-KO T3-17	chr12	+	52500000	55000000	1.7792429462411063
FS329_nucl	RNH2A-KO T3-17	chr12	+	55000000	57500000	1.5627632509754537
FS329_nucl	RNH2A-KO T3-17	chr12	+	107500000	110000000	1.691036643288804
FS329_nucl	RNH2A-KO T3-17	chr12	+	110000000	112500000	1.4747037139182253
FS329_nucl	RNH2A-KO T3-17	chr12	+	112500000	115000000	1.544711045878714
FS329_nucl	RNH2A-KO T3-17	chr12	+	115000000	117500000	1.4187859078868912
FS329_nucl	RNH2A-KO T3-17	chr12	+	120000000	122500000	1.8427925788173993
FS329_nucl	RNH2A-KO T3-17	chr12	+	122500000	125000000	2.1191527592820494
FS329_nucl	RNH2A-KO T3-17	chr12	+	130000000	132500000	2.101247320080406
FS329_nucl	RNH2A-KO T3-17	chr12	+	132500000	133275309	1.8314995368180267
FS329_nucl	RNH2A-KO T3-17	chr12	-	0	2500000	1.5777869072842314
FS329_nucl	RNH2A-KO T3-17	chr12	-	2500000	5000000	1.7867623961179977
FS329_nucl	RNH2A-KO T3-17	chr12	-	5000000	7500000	1.6079543569687256
FS329_nucl	RNH2A-KO T3-17	chr12	-	47500000	50000000	1.6423686806378925
FS329_nucl	RNH2A-KO T3-17	chr12	-	50000000	52500000	1.63416782052952
FS329_nucl	RNH2A-KO T3-17	chr12	-	52500000	55000000	1.7511765210047183
FS329_nucl	RNH2A-KO T3-17	chr12	-	55000000	57500000	1.4862594507172513
FS329_nucl	RNH2A-KO T3-17	chr12	-	107500000	110000000	1.6212807546448662
FS329_nucl	RNH2A-KO T3-17	chr12	-	110000000	112500000	1.4850878992731942
FS329_nucl	RNH2A-KO T3-17	chr12	-	112500000	115000000	1.6318247176413787
FS329_nucl	RNH2A-KO T3-17	chr12	-	115000000	117500000	1.3251711271593667
FS329_nucl	RNH2A-KO T3-17	chr12	-	120000000	122500000	1.804774999570342
FS329_nucl	RNH2A-KO T3-17	chr12	-	122500000	125000000	1.9963236606737418
FS329_nucl	RNH2A-KO T3-17	chr12	-	130000000	132500000	2.126512314894672
FS329_nucl	RNH2A-KO T3-17	chr12	-	132500000	133275309	1.7392754764678444
FS329_nucl	RNH2A-KO T3-17	chr13	+	62500000	65000000	1.3972113213078727
FS329_nucl	RNH2A-KO T3-17	chr13	+	65000000	67500000	1.4908479623787152
FS329_nucl	RNH2A-KO T3-17	chr13	+	72500000	75000000	1.3549427435204078
FS329_nucl	RNH2A-KO T3-17	chr13	+	75000000	77500000	1.3471641510803534
FS329_nucl	RNH2A-KO T3-17	chr13	+	77500000	80000000	1.295062258321499
FS329_nucl	RNH2A-KO T3-17	chr13	-	62500000	65000000	1.4098157189925096
FS329_nucl	RNH2A-KO T3-17	chr13	-	65000000	67500000	1.5490838969048266
FS329_nucl	RNH2A-KO T3-17	chr13	-	72500000	75000000	1.322974468201759
FS329_nucl	RNH2A-KO T3-17	chr13	-	75000000	77500000	1.2783090693970727
FS329_nucl	RNH2A-KO T3-17	chr13	-	77500000	80000000	1.3112589537611856
FS329_nucl	RNH2A-KO T3-17	chr13	-	92500000	95000000	1.2510704983227394
FS329_nucl	RNH2A-KO T3-17	chr14	+	22500000	25000000	1.603710935707054
FS329_nucl	RNH2A-KO T3-17	chr14	+	67500000	70000000	1.4277386274877084
FS329_nucl	RNH2A-KO T3-17	chr14	+	72500000	75000000	1.6979346403582745
FS329_nucl	RNH2A-KO T3-17	chr14	+	75000000	77500000	1.6208825454332083
FS329_nucl	RNH2A-KO T3-17	chr14	+	90000000	92500000	1.5662856324577326
FS329_nucl	RNH2A-KO T3-17	chr14	+	92500000	95000000	1.7371211343487372
FS329_nucl	RNH2A-KO T3-17	chr14	+	95000000	97500000	1.4924623872247644
FS329_nucl	RNH2A-KO T3-17	chr14	+	97500000	100000000	1.5429498551375804
FS329_nucl	RNH2A-KO T3-17	chr14	+	100000000	102500000	1.9290909251334747
FS329_nucl	RNH2A-KO T3-17	chr14	+	102500000	105000000	2.371590098846098
FS329_nucl	RNH2A-KO T3-17	chr14	+	105000000	107043718	1.210084805061348
FS329_nucl	RNH2A-KO T3-17	chr14	-	22500000	25000000	1.6452975592480477
FS329_nucl	RNH2A-KO T3-17	chr14	-	67500000	70000000	1.5234562090660722
FS329_nucl	RNH2A-KO T3-17	chr14	-	72500000	75000000	1.6236238575329751
FS329_nucl	RNH2A-KO T3-17	chr14	-	75000000	77500000	1.6798583268477276
FS329_nucl	RNH2A-KO T3-17	chr14	-	90000000	92500000	1.4164056958653322
FS329_nucl	RNH2A-KO T3-17	chr14	-	92500000	95000000	1.6100045719958085
FS329_nucl	RNH2A-KO T3-17	chr14	-	95000000	97500000	1.5274101951897656
FS329_nucl	RNH2A-KO T3-17	chr14	-	97500000	100000000	1.407472616104408
FS329_nucl	RNH2A-KO T3-17	chr14	-	100000000	102500000	2.0415748352004557
FS329_nucl	RNH2A-KO T3-17	chr14	-	102500000	105000000	2.459965144659532
FS329_nucl	RNH2A-KO T3-17	chr14	-	105000000	107043718	1.3218029167577723
FS329_nucl	RNH2A-KO T3-17	chr15	+	40000000	42500000	1.2275499465776314
FS329_nucl	RNH2A-KO T3-17	chr15	+	65000000	67500000	1.8761084370040617
FS329_nucl	RNH2A-KO T3-17	chr15	+	67500000	70000000	1.7532653828092268
FS329_nucl	RNH2A-KO T3-17	chr15	+	70000000	72500000	1.7087953165953618
FS329_nucl	RNH2A-KO T3-17	chr15	+	72500000	75000000	2.0852498375150157
FS329_nucl	RNH2A-KO T3-17	chr15	+	75000000	77500000	1.6116362940422004
FS329_nucl	RNH2A-KO T3-17	chr15	+	77500000	80000000	2.093175195850158
FS329_nucl	RNH2A-KO T3-17	chr15	+	80000000	82500000	1.394422769301061
FS329_nucl	RNH2A-KO T3-17	chr15	+	82500000	85000000	1.3528880209890726
FS329_nucl	RNH2A-KO T3-17	chr15	+	87500000	90000000	1.8671557174032298
FS329_nucl	RNH2A-KO T3-17	chr15	+	90000000	92500000	1.6878077935966977
FS329_nucl	RNH2A-KO T3-17	chr15	+	92500000	95000000	1.231806157535397
FS329_nucl	RNH2A-KO T3-17	chr15	+	97500000	100000000	1.4745569480231298
FS329_nucl	RNH2A-KO T3-17	chr15	+	100000000	101991189	2.0654276837072976
FS329_nucl	RNH2A-KO T3-17	chr15	-	40000000	42500000	1.2351081098974581
FS329_nucl	RNH2A-KO T3-17	chr15	-	65000000	67500000	1.866427894313882
FS329_nucl	RNH2A-KO T3-17	chr15	-	67500000	70000000	1.8673065578969041
FS329_nucl	RNH2A-KO T3-17	chr15	-	70000000	72500000	1.6164481049381378
FS329_nucl	RNH2A-KO T3-17	chr15	-	72500000	75000000	2.0361564097717273
FS329_nucl	RNH2A-KO T3-17	chr15	-	75000000	77500000	1.6322640494329075
FS329_nucl	RNH2A-KO T3-17	chr15	-	77500000	80000000	1.9907587913144895
FS329_nucl	RNH2A-KO T3-17	chr15	-	80000000	82500000	1.4251923316957624
FS329_nucl	RNH2A-KO T3-17	chr15	-	82500000	85000000	1.3632465490912302
FS329_nucl	RNH2A-KO T3-17	chr15	-	87500000	90000000	1.7552769510589292
FS329_nucl	RNH2A-KO T3-17	chr15	-	90000000	92500000	1.7628920354453015
FS329_nucl	RNH2A-KO T3-17	chr15	-	92500000	95000000	1.2553173723074473
FS329_nucl	RNH2A-KO T3-17	chr15	-	97500000	100000000	1.5334143963405595
FS329_nucl	RNH2A-KO T3-17	chr15	-	100000000	101991189	1.8980804097907542
FS329_nucl	RNH2A-KO T3-17	chr16	+	0	2500000	3.323953992120201
FS329_nucl	RNH2A-KO T3-17	chr16	+	2500000	5000000	2.286025582005455
FS329_nucl	RNH2A-KO T3-17	chr16	+	10000000	12500000	1.587419921351465
FS329_nucl	RNH2A-KO T3-17	chr16	+	22500000	25000000	1.2591046140231348
FS329_nucl	RNH2A-KO T3-17	chr16	+	27500000	30000000	1.6182407593215118
FS329_nucl	RNH2A-KO T3-17	chr16	+	30000000	32500000	2.039752410035543
FS329_nucl	RNH2A-KO T3-17	chr16	+	47500000	50000000	1.435810751717969
FS329_nucl	RNH2A-KO T3-17	chr16	+	55000000	57500000	1.5002409796648186
FS329_nucl	RNH2A-KO T3-17	chr16	+	57500000	60000000	1.3026940848664714
FS329_nucl	RNH2A-KO T3-17	chr16	+	65000000	67500000	1.630275562719327
FS329_nucl	RNH2A-KO T3-17	chr16	+	67500000	70000000	1.5880069849318723
FS329_nucl	RNH2A-KO T3-17	chr16	+	70000000	72500000	1.26115933655447
FS329_nucl	RNH2A-KO T3-17	chr16	+	72500000	75000000	1.2864030705108727
FS329_nucl	RNH2A-KO T3-17	chr16	+	77500000	80000000	1.2263758194168684
FS329_nucl	RNH2A-KO T3-17	chr16	+	80000000	82500000	1.415410292299698
FS329_nucl	RNH2A-KO T3-17	chr16	+	82500000	85000000	1.6070865512942578
FS329_nucl	RNH2A-KO T3-17	chr16	+	85000000	87500000	2.339008070134903
FS329_nucl	RNH2A-KO T3-17	chr16	+	87500000	90000000	2.9171189309157186
FS329_nucl	RNH2A-KO T3-17	chr16	-	0	2500000	3.344486484923098
FS329_nucl	RNH2A-KO T3-17	chr16	-	2500000	5000000	2.2748600164984185
FS329_nucl	RNH2A-KO T3-17	chr16	-	10000000	12500000	1.6546699708004975
FS329_nucl	RNH2A-KO T3-17	chr16	-	22500000	25000000	1.2547315965854187
FS329_nucl	RNH2A-KO T3-17	chr16	-	27500000	30000000	1.6381218066532075
FS329_nucl	RNH2A-KO T3-17	chr16	-	30000000	32500000	2.083311355395158
FS329_nucl	RNH2A-KO T3-17	chr16	-	47500000	50000000	1.3026187618612626
FS329_nucl	RNH2A-KO T3-17	chr16	-	50000000	52500000	1.2727442000378004
FS329_nucl	RNH2A-KO T3-17	chr16	-	55000000	57500000	1.500610955906954
FS329_nucl	RNH2A-KO T3-17	chr16	-	57500000	60000000	1.2658613353039727
FS329_nucl	RNH2A-KO T3-17	chr16	-	65000000	67500000	1.4837699038986483
FS329_nucl	RNH2A-KO T3-17	chr16	-	67500000	70000000	1.7463438712980026
FS329_nucl	RNH2A-KO T3-17	chr16	-	70000000	72500000	1.269815321427657
FS329_nucl	RNH2A-KO T3-17	chr16	-	77500000	80000000	1.3108196219696642
FS329_nucl	RNH2A-KO T3-17	chr16	-	80000000	82500000	1.4004433074400546
