Sample	Celltype	Chromosome	Strand	Start	End	EF
FS327_nucl	RNH2A-KO T3-8	chr3	-	30000000	35000000	1.2686226126318148
FS327_nucl	RNH2A-KO T3-8	chr3	-	35000000	40000000	1.4028995617030116
FS327_nucl	RNH2A-KO T3-8	chr3	-	40000000	45000000	1.4603887849816028
FS327_nucl	RNH2A-KO T3-8	chr3	-	45000000	50000000	1.8768301550208668
FS327_nucl	RNH2A-KO T3-8	chr3	-	50000000	55000000	2.020248500019755
FS327_nucl	RNH2A-KO T3-8	chr3	-	55000000	60000000	1.4262609068515557
FS327_nucl	RNH2A-KO T3-8	chr3	-	60000000	65000000	1.2147899477243
FS327_nucl	RNH2A-KO T3-8	chr3	-	65000000	70000000	1.1981322929227294
FS327_nucl	RNH2A-KO T3-8	chr3	-	70000000	75000000	1.3372846531553617
FS327_nucl	RNH2A-KO T3-8	chr3	-	95000000	100000000	1.0283054707994004
FS327_nucl	RNH2A-KO T3-8	chr3	-	100000000	105000000	1.1040774859333737
FS327_nucl	RNH2A-KO T3-8	chr3	-	105000000	110000000	1.0807161407848296
FS327_nucl	RNH2A-KO T3-8	chr3	-	110000000	115000000	1.2223062065981796
FS327_nucl	RNH2A-KO T3-8	chr3	-	120000000	125000000	1.1325173843750795
FS327_nucl	RNH2A-KO T3-8	chr3	-	125000000	130000000	1.4926883839261116
FS327_nucl	RNH2A-KO T3-8	chr3	-	130000000	135000000	1.0138823794468208
FS327_nucl	RNH2A-KO T3-8	chr3	-	135000000	140000000	1.078278435204112
FS327_nucl	RNH2A-KO T3-8	chr3	-	140000000	145000000	1.0898575367125207
FS327_nucl	RNH2A-KO T3-8	chr4	+	0	5000000	1.7722346965235076
FS327_nucl	RNH2A-KO T3-8	chr4	+	5000000	10000000	1.547700017796341
FS327_nucl	RNH2A-KO T3-8	chr4	-	0	5000000	1.8297011804603258
FS327_nucl	RNH2A-KO T3-8	chr4	-	5000000	10000000	1.5942594497893467
FS327_nucl	RNH2A-KO T3-8	chr5	+	0	5000000	1.4162799925885163
FS327_nucl	RNH2A-KO T3-8	chr5	+	75000000	80000000	1.0517677056167363
FS327_nucl	RNH2A-KO T3-8	chr5	+	130000000	135000000	1.2072304641183955
FS327_nucl	RNH2A-KO T3-8	chr5	+	135000000	140000000	1.3192940515049125
FS327_nucl	RNH2A-KO T3-8	chr5	+	140000000	145000000	1.144474855181946
FS327_nucl	RNH2A-KO T3-8	chr5	+	145000000	150000000	1.0379125711762216
FS327_nucl	RNH2A-KO T3-8	chr5	+	150000000	155000000	1.2650960256052515
FS327_nucl	RNH2A-KO T3-8	chr5	+	155000000	160000000	1.033022523726628
FS327_nucl	RNH2A-KO T3-8	chr5	+	165000000	170000000	1.218233070879981
FS327_nucl	RNH2A-KO T3-8	chr5	+	170000000	175000000	1.8258214664919694
FS327_nucl	RNH2A-KO T3-8	chr5	+	175000000	180000000	1.9941205995488116
FS327_nucl	RNH2A-KO T3-8	chr5	+	180000000	181538259	1.3040126532249312
FS327_nucl	RNH2A-KO T3-8	chr5	-	0	5000000	1.4136660946845145
FS327_nucl	RNH2A-KO T3-8	chr5	-	75000000	80000000	1.0669024758274297
FS327_nucl	RNH2A-KO T3-8	chr5	-	130000000	135000000	1.1436902016200354
FS327_nucl	RNH2A-KO T3-8	chr5	-	135000000	140000000	1.3360658003650028
FS327_nucl	RNH2A-KO T3-8	chr5	-	140000000	145000000	1.2340884502383147
FS327_nucl	RNH2A-KO T3-8	chr5	-	145000000	150000000	1.0528856687383032
FS327_nucl	RNH2A-KO T3-8	chr5	-	150000000	155000000	1.2257596228375296
FS327_nucl	RNH2A-KO T3-8	chr5	-	155000000	160000000	1.0419159936250737
FS327_nucl	RNH2A-KO T3-8	chr5	-	165000000	170000000	1.2487146837226206
FS327_nucl	RNH2A-KO T3-8	chr5	-	170000000	175000000	1.8920658149003522
FS327_nucl	RNH2A-KO T3-8	chr5	-	175000000	180000000	1.8713453174642525
FS327_nucl	RNH2A-KO T3-8	chr5	-	180000000	181538259	1.2523712420936952
FS327_nucl	RNH2A-KO T3-8	chr6	+	0	5000000	1.5825416058746944
FS327_nucl	RNH2A-KO T3-8	chr6	+	5000000	10000000	1.249203371394073
FS327_nucl	RNH2A-KO T3-8	chr6	+	10000000	15000000	1.3567844152851292
FS327_nucl	RNH2A-KO T3-8	chr6	+	15000000	20000000	1.28608247924309
FS327_nucl	RNH2A-KO T3-8	chr6	+	20000000	25000000	1.0978156524337415
FS327_nucl	RNH2A-KO T3-8	chr6	+	25000000	30000000	1.1884852822282872
FS327_nucl	RNH2A-KO T3-8	chr6	+	30000000	35000000	1.428912615166633
FS327_nucl	RNH2A-KO T3-8	chr6	+	35000000	40000000	1.2227156143754414
FS327_nucl	RNH2A-KO T3-8	chr6	+	40000000	45000000	1.3260178667481035
FS327_nucl	RNH2A-KO T3-8	chr6	+	110000000	115000000	1.0083685345015945
FS327_nucl	RNH2A-KO T3-8	chr6	+	135000000	140000000	1.0725504072775087
FS327_nucl	RNH2A-KO T3-8	chr6	+	150000000	155000000	1.0709203914609775
FS327_nucl	RNH2A-KO T3-8	chr6	+	155000000	160000000	1.197246617242142
FS327_nucl	RNH2A-KO T3-8	chr6	+	165000000	170000000	1.3516906158584692
FS327_nucl	RNH2A-KO T3-8	chr6	+	170000000	170805979	1.1055964043802724
FS327_nucl	RNH2A-KO T3-8	chr6	-	0	5000000	1.5255974092657998
FS327_nucl	RNH2A-KO T3-8	chr6	-	5000000	10000000	1.2588717903089441
FS327_nucl	RNH2A-KO T3-8	chr6	-	10000000	15000000	1.372428241944041
FS327_nucl	RNH2A-KO T3-8	chr6	-	15000000	20000000	1.2694351811587206
FS327_nucl	RNH2A-KO T3-8	chr6	-	20000000	25000000	1.157300724445709
FS327_nucl	RNH2A-KO T3-8	chr6	-	25000000	30000000	1.19061603404885
FS327_nucl	RNH2A-KO T3-8	chr6	-	30000000	35000000	1.365927693728794
FS327_nucl	RNH2A-KO T3-8	chr6	-	35000000	40000000	1.215196231987753
FS327_nucl	RNH2A-KO T3-8	chr6	-	40000000	45000000	1.3303778206766617
FS327_nucl	RNH2A-KO T3-8	chr6	-	135000000	140000000	1.058776790558371
FS327_nucl	RNH2A-KO T3-8	chr6	-	150000000	155000000	1.084778983419359
FS327_nucl	RNH2A-KO T3-8	chr6	-	155000000	160000000	1.3055944806060322
FS327_nucl	RNH2A-KO T3-8	chr6	-	160000000	165000000	1.0081943997584797
FS327_nucl	RNH2A-KO T3-8	chr6	-	165000000	170000000	1.3153453029289028
FS327_nucl	RNH2A-KO T3-8	chr6	-	170000000	170805979	1.0374316280298288
FS327_nucl	RNH2A-KO T3-8	chr7	+	0	5000000	1.908137265226793
FS327_nucl	RNH2A-KO T3-8	chr7	+	5000000	10000000	1.0652153361031185
FS327_nucl	RNH2A-KO T3-8	chr7	+	20000000	25000000	1.019574893240246
FS327_nucl	RNH2A-KO T3-8	chr7	+	25000000	30000000	1.1954128494485445
FS327_nucl	RNH2A-KO T3-8	chr7	+	35000000	40000000	1.0468776581671428
FS327_nucl	RNH2A-KO T3-8	chr7	+	40000000	45000000	1.1681100845216477
FS327_nucl	RNH2A-KO T3-8	chr7	+	45000000	50000000	1.0006259593730713
FS327_nucl	RNH2A-KO T3-8	chr7	+	65000000	70000000	1.0395425869927526
FS327_nucl	RNH2A-KO T3-8	chr7	+	70000000	75000000	1.1391773037782198
FS327_nucl	RNH2A-KO T3-8	chr7	+	95000000	100000000	1.1008719320897375
FS327_nucl	RNH2A-KO T3-8	chr7	+	100000000	105000000	1.2940288063486798
FS327_nucl	RNH2A-KO T3-8	chr7	+	125000000	130000000	1.0688828716903136
FS327_nucl	RNH2A-KO T3-8	chr7	+	130000000	135000000	1.224549382169039
FS327_nucl	RNH2A-KO T3-8	chr7	+	135000000	140000000	1.6497797583066045
FS327_nucl	RNH2A-KO T3-8	chr7	+	140000000	145000000	1.5065421184289292
FS327_nucl	RNH2A-KO T3-8	chr7	+	145000000	150000000	1.4625316913825879
FS327_nucl	RNH2A-KO T3-8	chr7	+	150000000	155000000	1.9376813019014203
FS327_nucl	RNH2A-KO T3-8	chr7	+	155000000	159345973	2.477347033289434
FS327_nucl	RNH2A-KO T3-8	chr7	-	0	5000000	1.7488506120331906
FS327_nucl	RNH2A-KO T3-8	chr7	-	5000000	10000000	1.0478071154451416
FS327_nucl	RNH2A-KO T3-8	chr7	-	25000000	30000000	1.2068674045869678
FS327_nucl	RNH2A-KO T3-8	chr7	-	30000000	35000000	1.0534950951334827
FS327_nucl	RNH2A-KO T3-8	chr7	-	35000000	40000000	1.0209923540572474
FS327_nucl	RNH2A-KO T3-8	chr7	-	40000000	45000000	1.1467373335959326
FS327_nucl	RNH2A-KO T3-8	chr7	-	65000000	70000000	1.1028586331430148
FS327_nucl	RNH2A-KO T3-8	chr7	-	70000000	75000000	1.1613635670802385
FS327_nucl	RNH2A-KO T3-8	chr7	-	95000000	100000000	1.1026554910112885
FS327_nucl	RNH2A-KO T3-8	chr7	-	100000000	105000000	1.2781702928229588
FS327_nucl	RNH2A-KO T3-8	chr7	-	125000000	130000000	1.047603973313415
FS327_nucl	RNH2A-KO T3-8	chr7	-	130000000	135000000	1.2621220644165676
FS327_nucl	RNH2A-KO T3-8	chr7	-	135000000	140000000	1.6044165563756703
FS327_nucl	RNH2A-KO T3-8	chr7	-	140000000	145000000	1.5310822468224146
FS327_nucl	RNH2A-KO T3-8	chr7	-	145000000	150000000	1.520112571709185
FS327_nucl	RNH2A-KO T3-8	chr7	-	150000000	155000000	1.9911991751828697
FS327_nucl	RNH2A-KO T3-8	chr7	-	155000000	159345973	2.3773510737805363
FS327_nucl	RNH2A-KO T3-8	chr8	+	35000000	40000000	1.0328187717495616
FS327_nucl	RNH2A-KO T3-8	chr8	+	100000000	105000000	1.0955743806860112
FS327_nucl	RNH2A-KO T3-8	chr8	+	120000000	125000000	1.0352637954743584
FS327_nucl	RNH2A-KO T3-8	chr8	+	130000000	135000000	1.137343535984622
FS327_nucl	RNH2A-KO T3-8	chr8	+	140000000	145000000	2.10047913157747
FS327_nucl	RNH2A-KO T3-8	chr8	-	35000000	40000000	1.0417128514933474
FS327_nucl	RNH2A-KO T3-8	chr8	-	95000000	100000000	1.022617491111059
FS327_nucl	RNH2A-KO T3-8	chr8	-	100000000	105000000	1.0559328007142001
FS327_nucl	RNH2A-KO T3-8	chr8	-	120000000	125000000	1.0449631256009708
FS327_nucl	RNH2A-KO T3-8	chr8	-	125000000	130000000	1.0313526027752973
FS327_nucl	RNH2A-KO T3-8	chr8	-	130000000	135000000	1.067105617959156
FS327_nucl	RNH2A-KO T3-8	chr8	-	135000000	140000000	1.0004749987528738
FS327_nucl	RNH2A-KO T3-8	chr8	-	140000000	145000000	1.9280219722159377
FS327_nucl	RNH2A-KO T3-8	chr9	+	75000000	80000000	1.3745108372899053
FS327_nucl	RNH2A-KO T3-8	chr9	+	80000000	85000000	1.005719758799731
FS327_nucl	RNH2A-KO T3-8	chr9	+	85000000	90000000	1.2353482369535578
FS327_nucl	RNH2A-KO T3-8	chr9	+	90000000	95000000	1.3258141147710372
FS327_nucl	RNH2A-KO T3-8	chr9	+	95000000	100000000	1.3877547157992212
FS327_nucl	RNH2A-KO T3-8	chr9	+	105000000	110000000	1.1226733936358417
FS327_nucl	RNH2A-KO T3-8	chr9	+	110000000	115000000	1.2469620996463424
FS327_nucl	RNH2A-KO T3-8	chr9	+	120000000	125000000	1.4967620235297423
FS327_nucl	RNH2A-KO T3-8	chr9	+	125000000	130000000	1.7977036936568074
FS327_nucl	RNH2A-KO T3-8	chr9	+	130000000	135000000	1.9841367526725584
FS327_nucl	RNH2A-KO T3-8	chr9	+	135000000	138394717	2.2896721602037773
FS327_nucl	RNH2A-KO T3-8	chr9	-	75000000	80000000	1.4638422012209529
FS327_nucl	RNH2A-KO T3-8	chr9	-	80000000	85000000	1.0242426281648709
FS327_nucl	RNH2A-KO T3-8	chr9	-	85000000	90000000	1.2741074501884293
FS327_nucl	RNH2A-KO T3-8	chr9	-	90000000	95000000	1.2932028105707176
FS327_nucl	RNH2A-KO T3-8	chr9	-	95000000	100000000	1.327940115095944
FS327_nucl	RNH2A-KO T3-8	chr9	-	105000000	110000000	1.1197194300763118
FS327_nucl	RNH2A-KO T3-8	chr9	-	110000000	115000000	1.283451988247847
FS327_nucl	RNH2A-KO T3-8	chr9	-	120000000	125000000	1.4433248459165793
FS327_nucl	RNH2A-KO T3-8	chr9	-	125000000	130000000	1.843514845417726
FS327_nucl	RNH2A-KO T3-8	chr9	-	130000000	135000000	2.111053032901487
FS327_nucl	RNH2A-KO T3-8	chr9	-	135000000	138394717	2.1632761473033773
FS329_nucl	RNH2A-KO T3-17	chr1	+	0	5000000	2.8027882986365023
FS329_nucl	RNH2A-KO T3-17	chr1	+	5000000	10000000	2.3960266203795024
FS329_nucl	RNH2A-KO T3-17	chr1	+	10000000	15000000	1.8602577203338104
FS329_nucl	RNH2A-KO T3-17	chr1	+	15000000	20000000	2.4811508395348034
FS329_nucl	RNH2A-KO T3-17	chr1	+	20000000	25000000	2.205084190860364
FS329_nucl	RNH2A-KO T3-17	chr1	+	25000000	30000000	2.0822411366655205
FS329_nucl	RNH2A-KO T3-17	chr1	+	30000000	35000000	2.101320703027925
FS329_nucl	RNH2A-KO T3-17	chr1	+	35000000	40000000	1.9644615058514847
FS329_nucl	RNH2A-KO T3-17	chr1	+	40000000	45000000	2.0017400432057064
FS329_nucl	RNH2A-KO T3-17	chr1	+	45000000	50000000	1.5809622219672834
FS329_nucl	RNH2A-KO T3-17	chr1	+	50000000	55000000	1.8001570862922436
FS329_nucl	RNH2A-KO T3-17	chr1	+	55000000	60000000	1.3398258563255854
FS329_nucl	RNH2A-KO T3-17	chr1	+	60000000	65000000	1.2097178903235446
FS329_nucl	RNH2A-KO T3-17	chr1	+	65000000	70000000	1.0069608062492985
FS329_nucl	RNH2A-KO T3-17	chr1	+	75000000	80000000	1.1717055234938452
FS329_nucl	RNH2A-KO T3-17	chr1	+	80000000	85000000	1.0653736324972536
FS329_nucl	RNH2A-KO T3-17	chr1	+	85000000	90000000	1.3321206468330786
FS329_nucl	RNH2A-KO T3-17	chr1	+	90000000	95000000	1.6277805425026906
FS329_nucl	RNH2A-KO T3-17	chr1	+	95000000	100000000	1.0137854203712329
FS329_nucl	RNH2A-KO T3-17	chr1	+	105000000	110000000	1.3322674127281977
FS329_nucl	RNH2A-KO T3-17	chr1	+	110000000	115000000	1.8976830235830981
FS329_nucl	RNH2A-KO T3-17	chr1	+	115000000	120000000	1.6953662371941096
FS329_nucl	RNH2A-KO T3-17	chr1	+	150000000	155000000	1.8025787235612944
FS329_nucl	RNH2A-KO T3-17	chr1	+	155000000	160000000	1.7615576558821817
FS329_nucl	RNH2A-KO T3-17	chr1	+	160000000	165000000	1.278697861018366
FS329_nucl	RNH2A-KO T3-17	chr1	+	165000000	170000000	1.25323397821932
FS329_nucl	RNH2A-KO T3-17	chr1	+	175000000	180000000	1.2196245882424817
FS329_nucl	RNH2A-KO T3-17	chr1	+	180000000	185000000	1.3898730265531045
FS329_nucl	RNH2A-KO T3-17	chr1	+	200000000	205000000	1.9577836576246508
FS329_nucl	RNH2A-KO T3-17	chr1	+	205000000	210000000	1.5359784751205494
FS329_nucl	RNH2A-KO T3-17	chr1	+	210000000	215000000	1.336156708948201
FS329_nucl	RNH2A-KO T3-17	chr1	+	220000000	225000000	1.5199076096076098
FS329_nucl	RNH2A-KO T3-17	chr1	+	225000000	230000000	2.507862232442208
FS329_nucl	RNH2A-KO T3-17	chr1	+	230000000	235000000	2.192902621567458
FS329_nucl	RNH2A-KO T3-17	chr1	+	235000000	240000000	1.577880138170283
FS329_nucl	RNH2A-KO T3-17	chr1	+	240000000	245000000	1.5555717221157728
FS329_nucl	RNH2A-KO T3-17	chr1	-	0	5000000	2.833982943175052
FS329_nucl	RNH2A-KO T3-17	chr1	-	5000000	10000000	2.272883023436599
FS329_nucl	RNH2A-KO T3-17	chr1	-	10000000	15000000	2.0009366444847623
FS329_nucl	RNH2A-KO T3-17	chr1	-	15000000	20000000	2.424379269546267
FS329_nucl	RNH2A-KO T3-17	chr1	-	20000000	25000000	2.193217525240661
FS329_nucl	RNH2A-KO T3-17	chr1	-	25000000	30000000	2.154483105621504
FS329_nucl	RNH2A-KO T3-17	chr1	-	30000000	35000000	1.9870976930517894
FS329_nucl	RNH2A-KO T3-17	chr1	-	35000000	40000000	1.954587140479204
FS329_nucl	RNH2A-KO T3-17	chr1	-	40000000	45000000	2.0224639022692794
FS329_nucl	RNH2A-KO T3-17	chr1	-	45000000	50000000	1.4910921004240025
FS329_nucl	RNH2A-KO T3-17	chr1	-	50000000	55000000	1.7565217244682665
FS329_nucl	RNH2A-KO T3-17	chr1	-	55000000	60000000	1.3091355167688317
FS329_nucl	RNH2A-KO T3-17	chr1	-	60000000	65000000	1.2384030983338694
FS329_nucl	RNH2A-KO T3-17	chr1	-	65000000	70000000	1.0560071828871915
FS329_nucl	RNH2A-KO T3-17	chr1	-	75000000	80000000	1.1721372197793758
FS329_nucl	RNH2A-KO T3-17	chr1	-	80000000	85000000	1.0710176857641764
FS329_nucl	RNH2A-KO T3-17	chr1	-	85000000	90000000	1.288633366497828
FS329_nucl	RNH2A-KO T3-17	chr1	-	90000000	95000000	1.5423474761014968
FS329_nucl	RNH2A-KO T3-17	chr1	-	95000000	100000000	1.0210070834959784
FS329_nucl	RNH2A-KO T3-17	chr1	-	105000000	110000000	1.354240247365082
FS329_nucl	RNH2A-KO T3-17	chr1	-	110000000	115000000	1.8877354862026905
FS329_nucl	RNH2A-KO T3-17	chr1	-	115000000	120000000	1.6981638181611234
FS329_nucl	RNH2A-KO T3-17	chr1	-	150000000	155000000	1.8185407290380229
FS329_nucl	RNH2A-KO T3-17	chr1	-	155000000	160000000	1.7374107915371115
FS329_nucl	RNH2A-KO T3-17	chr1	-	160000000	165000000	1.3220958046187161
FS329_nucl	RNH2A-KO T3-17	chr1	-	165000000	170000000	1.279114511014862
FS329_nucl	RNH2A-KO T3-17	chr1	-	175000000	180000000	1.2241248151094206
FS329_nucl	RNH2A-KO T3-17	chr1	-	180000000	185000000	1.4503074657777417
FS329_nucl	RNH2A-KO T3-17	chr1	-	200000000	205000000	1.9929554502720908
FS329_nucl	RNH2A-KO T3-17	chr1	-	205000000	210000000	1.5375148263947644
FS329_nucl	RNH2A-KO T3-17	chr1	-	210000000	215000000	1.3785499398292294
FS329_nucl	RNH2A-KO T3-17	chr1	-	220000000	225000000	1.4750564900334653
FS329_nucl	RNH2A-KO T3-17	chr1	-	225000000	230000000	2.547904724929139
FS329_nucl	RNH2A-KO T3-17	chr1	-	230000000	235000000	2.178499910224697
FS329_nucl	RNH2A-KO T3-17	chr1	-	235000000	240000000	1.5727345916817408
FS329_nucl	RNH2A-KO T3-17	chr1	-	240000000	245000000	1.5367093847769726
FS329_nucl	RNH2A-KO T3-17	chr10	+	0	5000000	1.3305796049345802
FS329_nucl	RNH2A-KO T3-17	chr10	+	5000000	10000000	1.1450675135340365
FS329_nucl	RNH2A-KO T3-17	chr10	+	10000000	15000000	1.264608335089211
FS329_nucl	RNH2A-KO T3-17	chr10	+	30000000	35000000	1.0807840514822669
FS329_nucl	RNH2A-KO T3-17	chr10	+	45000000	50000000	1.0586224013228667
FS329_nucl	RNH2A-KO T3-17	chr10	+	70000000	75000000	1.5677532914086991
FS329_nucl	RNH2A-KO T3-17	chr10	+	75000000	80000000	1.5317956471103376
FS329_nucl	RNH2A-KO T3-17	chr10	+	85000000	90000000	1.0637592076512046
FS329_nucl	RNH2A-KO T3-17	chr10	+	95000000	100000000	1.3721143532465676
FS329_nucl	RNH2A-KO T3-17	chr10	+	100000000	105000000	1.6245516928105925
FS329_nucl	RNH2A-KO T3-17	chr10	+	110000000	115000000	1.1931333441777685
FS329_nucl	RNH2A-KO T3-17	chr10	+	115000000	120000000	1.2235872674100565
FS329_nucl	RNH2A-KO T3-17	chr10	+	120000000	125000000	1.0251597772411238
FS329_nucl	RNH2A-KO T3-17	chr10	+	130000000	133797422	1.3496662730516231
FS329_nucl	RNH2A-KO T3-17	chr10	-	0	5000000	1.2900978058028998
FS329_nucl	RNH2A-KO T3-17	chr10	-	5000000	10000000	1.1280575966967183
FS329_nucl	RNH2A-KO T3-17	chr10	-	10000000	15000000	1.2917819110037323
FS329_nucl	RNH2A-KO T3-17	chr10	-	30000000	35000000	1.0299401632569158
FS329_nucl	RNH2A-KO T3-17	chr10	-	70000000	75000000	1.593895739640043
FS329_nucl	RNH2A-KO T3-17	chr10	-	75000000	80000000	1.5672429442877382
FS329_nucl	RNH2A-KO T3-17	chr10	-	95000000	100000000	1.318581150286548
FS329_nucl	RNH2A-KO T3-17	chr10	-	100000000	105000000	1.667996368476647
FS329_nucl	RNH2A-KO T3-17	chr10	-	110000000	115000000	1.2537064890718685
FS329_nucl	RNH2A-KO T3-17	chr10	-	115000000	120000000	1.2455056289634676
FS329_nucl	RNH2A-KO T3-17	chr10	-	120000000	125000000	1.037482025678035
FS329_nucl	RNH2A-KO T3-17	chr10	-	130000000	133797422	1.404740685087559
FS329_nucl	RNH2A-KO T3-17	chr11	+	0	5000000	1.4525420637588273
FS329_nucl	RNH2A-KO T3-17	chr11	+	60000000	65000000	1.3250025009209534
FS329_nucl	RNH2A-KO T3-17	chr11	+	65000000	70000000	1.5008280432452001
FS329_nucl	RNH2A-KO T3-17	chr11	+	70000000	75000000	1.1302441581294047
FS329_nucl	RNH2A-KO T3-17	chr11	+	115000000	120000000	1.1642204628439816
FS329_nucl	RNH2A-KO T3-17	chr11	-	0	5000000	1.4615104264615506
FS329_nucl	RNH2A-KO T3-17	chr11	-	60000000	65000000	1.2988112196680763
FS329_nucl	RNH2A-KO T3-17	chr11	-	65000000	70000000	1.5892095338637906
FS329_nucl	RNH2A-KO T3-17	chr11	-	70000000	75000000	1.1016244672401745
FS329_nucl	RNH2A-KO T3-17	chr11	-	115000000	120000000	1.1675974579336537
FS329_nucl	RNH2A-KO T3-17	chr12	+	0	5000000	1.5484535762036458
FS329_nucl	RNH2A-KO T3-17	chr12	+	5000000	10000000	1.3211865876484814
FS329_nucl	RNH2A-KO T3-17	chr12	+	45000000	50000000	1.340119388115778
FS329_nucl	RNH2A-KO T3-17	chr12	+	50000000	55000000	1.6228638850169959
FS329_nucl	RNH2A-KO T3-17	chr12	+	55000000	60000000	1.220431800665511
FS329_nucl	RNH2A-KO T3-17	chr12	+	105000000	110000000	1.4142361651389408
FS329_nucl	RNH2A-KO T3-17	chr12	+	110000000	115000000	1.5097073798984695
FS329_nucl	RNH2A-KO T3-17	chr12	+	115000000	120000000	1.3002724475973844
FS329_nucl	RNH2A-KO T3-17	chr12	+	120000000	125000000	1.9809726690497242
FS329_nucl	RNH2A-KO T3-17	chr12	+	125000000	130000000	1.0194359073324044
FS329_nucl	RNH2A-KO T3-17	chr12	+	130000000	133275309	2.0241765248625834
FS329_nucl	RNH2A-KO T3-17	chr12	-	0	5000000	1.6822746517011147
FS329_nucl	RNH2A-KO T3-17	chr12	-	5000000	10000000	1.2777965156403064
FS329_nucl	RNH2A-KO T3-17	chr12	-	45000000	50000000	1.25517092837694
FS329_nucl	RNH2A-KO T3-17	chr12	-	50000000	55000000	1.692672170767119
FS329_nucl	RNH2A-KO T3-17	chr12	-	55000000	60000000	1.1868548347953465
FS329_nucl	RNH2A-KO T3-17	chr12	-	105000000	110000000	1.3983198704477
FS329_nucl	RNH2A-KO T3-17	chr12	-	110000000	115000000	1.5584563084572864
FS329_nucl	RNH2A-KO T3-17	chr12	-	115000000	120000000	1.2427964162490845
FS329_nucl	RNH2A-KO T3-17	chr12	-	120000000	125000000	1.900549330122042
FS329_nucl	RNH2A-KO T3-17	chr12	-	125000000	130000000	1.0727750129302625
FS329_nucl	RNH2A-KO T3-17	chr12	-	130000000	133275309	2.0158732182012926
FS329_nucl	RNH2A-KO T3-17	chr13	+	60000000	65000000	1.155854806823546
FS329_nucl	RNH2A-KO T3-17	chr13	+	65000000	70000000	1.322287331861689
FS329_nucl	RNH2A-KO T3-17	chr13	+	70000000	75000000	1.1797776477240902
FS329_nucl	RNH2A-KO T3-17	chr13	+	75000000	80000000	1.3211132047009264
FS329_nucl	RNH2A-KO T3-17	chr13	+	90000000	95000000	1.0855539430728662
FS329_nucl	RNH2A-KO T3-17	chr13	-	60000000	65000000	1.1815828532970882
FS329_nucl	RNH2A-KO T3-17	chr13	-	65000000	70000000	1.317336376877233
FS329_nucl	RNH2A-KO T3-17	chr13	-	70000000	75000000	1.1480471932109468
FS329_nucl	RNH2A-KO T3-17	chr13	-	75000000	80000000	1.2947840115791291
FS329_nucl	RNH2A-KO T3-17	chr13	-	90000000	95000000	1.1594698197905058
FS329_nucl	RNH2A-KO T3-17	chr14	+	20000000	25000000	1.371674055561281
FS329_nucl	RNH2A-KO T3-17	chr14	+	50000000	55000000	1.0404968132785892
FS329_nucl	RNH2A-KO T3-17	chr14	+	60000000	65000000	1.0241324159754561
FS329_nucl	RNH2A-KO T3-17	chr14	+	65000000	70000000	1.2053882964182314
FS329_nucl	RNH2A-KO T3-17	chr14	+	70000000	75000000	1.381213838742478
FS329_nucl	RNH2A-KO T3-17	chr14	+	75000000	80000000	1.2643881862465678
FS329_nucl	RNH2A-KO T3-17	chr14	+	90000000	95000000	1.6517033834032346
FS329_nucl	RNH2A-KO T3-17	chr14	+	95000000	100000000	1.5177061211811724
FS329_nucl	RNH2A-KO T3-17	chr14	+	100000000	105000000	2.1503405119897865
FS329_nucl	RNH2A-KO T3-17	chr14	+	105000000	107043718	1.210084805061348
FS329_nucl	RNH2A-KO T3-17	chr14	-	20000000	25000000	1.355338576843849
FS329_nucl	RNH2A-KO T3-17	chr14	-	50000000	55000000	1.0038731436266397
FS329_nucl	RNH2A-KO T3-17	chr14	-	60000000	65000000	1.0762896672624342
FS329_nucl	RNH2A-KO T3-17	chr14	-	65000000	70000000	1.2766981861614939
FS329_nucl	RNH2A-KO T3-17	chr14	-	70000000	75000000	1.3581210115234792
FS329_nucl	RNH2A-KO T3-17	chr14	-	75000000	80000000	1.3562904623921397
FS329_nucl	RNH2A-KO T3-17	chr14	-	90000000	95000000	1.5132051339305703
FS329_nucl	RNH2A-KO T3-17	chr14	-	95000000	100000000	1.467441405647087
FS329_nucl	RNH2A-KO T3-17	chr14	-	100000000	105000000	2.2507699899299936
FS329_nucl	RNH2A-KO T3-17	chr14	-	105000000	107043718	1.3218029167577723
FS329_nucl	RNH2A-KO T3-17	chr15	+	65000000	70000000	1.8146869099066443
FS329_nucl	RNH2A-KO T3-17	chr15	+	70000000	75000000	1.8970225770551887
FS329_nucl	RNH2A-KO T3-17	chr15	+	75000000	80000000	1.852405744946179
FS329_nucl	RNH2A-KO T3-17	chr15	+	80000000	85000000	1.3736553951450667
FS329_nucl	RNH2A-KO T3-17	chr15	+	85000000	90000000	1.4845370288896147
FS329_nucl	RNH2A-KO T3-17	chr15	+	90000000	95000000	1.4598069755660474
FS329_nucl	RNH2A-KO T3-17	chr15	+	95000000	100000000	1.2687911630994289
FS329_nucl	RNH2A-KO T3-17	chr15	+	100000000	101991189	2.0654276837072976
FS329_nucl	RNH2A-KO T3-17	chr15	-	65000000	70000000	1.8668672261053931
FS329_nucl	RNH2A-KO T3-17	chr15	-	70000000	75000000	1.8263022573549328
FS329_nucl	RNH2A-KO T3-17	chr15	-	75000000	80000000	1.8115114203736986
FS329_nucl	RNH2A-KO T3-17	chr15	-	80000000	85000000	1.3942194403934962
FS329_nucl	RNH2A-KO T3-17	chr15	-	85000000	90000000	1.4448158183837279
