Sample	Chromosome	Strand	Start	End	Count
RE2	chr16	+	54000000	54500000	3089509
RE2	chr16	+	54500000	55000000	3192364
RE2	chr16	+	55000000	55500000	3120338
RE2	chr16	+	55500000	56000000	3048321
RE2	chr16	+	56000000	56500000	3255034
RE2	chr16	+	56500000	57000000	3190282
RE2	chr16	+	57000000	57500000	3133162
RE2	chr16	+	57500000	58000000	3179962
RE2	chr16	+	58000000	58500000	3088054
RE2	chr16	+	58500000	59000000	2932523
RE2	chr16	+	59000000	59500000	3110615
RE2	chr16	+	59500000	60000000	2919609
RE2	chr16	+	60000000	60500000	3139128
RE2	chr16	+	60500000	61000000	3091597
RE2	chr16	+	61000000	61500000	3101865
RE2	chr16	+	61500000	62000000	3142872
RE2	chr16	+	62000000	62500000	3029286
RE2	chr16	+	62500000	63000000	3188002
RE2	chr16	+	63000000	63500000	3118292
RE2	chr16	+	63500000	64000000	3126204
RE2	chr16	+	64000000	64500000	3001110
RE2	chr16	+	64500000	65000000	3059516
RE2	chr16	+	65000000	65500000	3203196
RE2	chr16	+	65500000	66000000	3214862
RE2	chr16	+	66000000	66500000	3292967
RE2	chr16	+	66500000	67000000	3174796
RE2	chr16	+	67000000	67500000	3218251
RE2	chr16	+	67500000	68000000	3119327
RE2	chr16	+	68000000	68500000	3213647
RE2	chr16	+	68500000	69000000	2977509
RE2	chr16	+	69000000	69500000	2919314
RE2	chr16	+	69500000	70000000	3109633
RE2	chr16	+	70000000	70500000	2877998
RE2	chr16	+	70500000	71000000	2753211
RE2	chr16	+	71000000	71500000	2777320
RE2	chr16	+	71500000	72000000	3099879
RE2	chr16	+	72000000	72500000	3173411
RE2	chr16	+	72500000	73000000	3161207
RE2	chr16	+	73000000	73500000	3140393
RE2	chr16	+	73500000	74000000	3125493
RE2	chr16	+	74000000	74500000	3118538
RE2	chr16	+	74500000	75000000	2961721
RE2	chr16	+	75000000	75500000	3064955
RE2	chr16	+	75500000	76000000	3067320
RE2	chr16	+	76000000	76500000	3192488
RE2	chr16	+	76500000	77000000	3154158
RE2	chr16	+	77000000	77500000	3111140
RE2	chr16	+	77500000	78000000	3074818
RE2	chr16	+	78000000	78500000	3270889
RE2	chr16	+	78500000	79000000	3168592
RE2	chr16	+	79000000	79500000	3190298
RE2	chr16	+	79500000	80000000	3199967
RE2	chr16	+	80000000	80500000	3298046
RE2	chr16	+	80500000	81000000	3131668
RE2	chr16	+	81000000	81500000	3070631
RE2	chr16	+	81500000	82000000	3154528
RE2	chr16	+	82000000	82500000	3200675
RE2	chr16	+	82500000	83000000	3206682
RE2	chr16	+	83000000	83500000	3232115
RE2	chr16	+	83500000	84000000	3088214
RE2	chr16	+	84000000	84500000	3159482
RE2	chr16	+	84500000	85000000	3093422
RE2	chr16	+	85000000	85500000	3114114
RE2	chr16	+	85500000	86000000	3109038
RE2	chr16	+	86000000	86500000	3098865
RE2	chr16	+	86500000	87000000	3063115
RE2	chr16	+	87000000	87500000	3110400
RE2	chr16	+	87500000	88000000	2945104
RE2	chr16	+	88000000	88500000	2694654
RE2	chr16	+	88500000	89000000	2898393
RE2	chr16	+	89000000	89500000	2978118
RE2	chr16	+	89500000	90000000	2975852
RE2	chr16	+	90000000	90338345	1317998
RE2	chr16	-	0	500000	2961563
RE2	chr16	-	500000	1000000	2892950
RE2	chr16	-	1000000	1500000	2919278
RE2	chr16	-	1500000	2000000	3173551
RE2	chr16	-	2000000	2500000	2889620
RE2	chr16	-	2500000	3000000	3026423
RE2	chr16	-	3000000	3500000	3102415
RE2	chr16	-	3500000	4000000	3026918
RE2	chr16	-	4000000	4500000	3152899
RE2	chr16	-	4500000	5000000	3124039
RE2	chr16	-	5000000	5500000	2878075
RE2	chr16	-	5500000	6000000	3081660
RE2	chr16	-	6000000	6500000	3014948
RE2	chr16	-	6500000	7000000	2960047
RE2	chr16	-	7000000	7500000	3050715
RE2	chr16	-	7500000	8000000	3176538
RE2	chr16	-	8000000	8500000	3041634
RE2	chr16	-	8500000	9000000	3038428
RE2	chr16	-	9000000	9500000	3171605
RE2	chr16	-	9500000	10000000	3145072
RE2	chr16	-	10000000	10500000	3002747
RE2	chr16	-	10500000	11000000	3067567
RE2	chr16	-	11000000	11500000	3086919
RE2	chr16	-	11500000	12000000	3099489
RE2	chr16	-	12000000	12500000	2978416
RE2	chr16	-	12500000	13000000	3054850
RE2	chr16	-	13000000	13500000	3001961
RE2	chr16	-	13500000	14000000	3154480
RE2	chr16	-	14000000	14500000	3125588
RE2	chr16	-	14500000	15000000	3139728
RE2	chr16	-	15000000	15500000	2750238
RE2	chr16	-	15500000	16000000	3120853
RE2	chr16	-	16000000	16500000	2629054
RE2	chr16	-	16500000	17000000	2633009
RE2	chr16	-	17000000	17500000	3054975
RE2	chr16	-	17500000	18000000	3030510
RE2	chr16	-	18000000	18500000	2188614
RE2	chr16	-	18500000	19000000	2469985
RE2	chr16	-	19000000	19500000	3014300
RE2	chr16	-	19500000	20000000	3019687
RE2	chr16	-	20000000	20500000	2942572
RE2	chr16	-	20500000	21000000	2841059
RE2	chr16	-	21000000	21500000	2949246
RE2	chr16	-	21500000	22000000	3460022
RE2	chr16	-	22000000	22500000	3175834
RE2	chr16	-	22500000	23000000	3724097
RE2	chr16	-	23000000	23500000	3087226
RE2	chr16	-	23500000	24000000	3052315
RE2	chr16	-	24000000	24500000	3164923
RE2	chr16	-	24500000	25000000	3083767
RE2	chr16	-	25000000	25500000	3024326
RE2	chr16	-	25500000	26000000	3063449
RE2	chr16	-	26000000	26500000	3152733
RE2	chr16	-	26500000	27000000	3083065
RE2	chr16	-	27000000	27500000	3158259
RE2	chr16	-	27500000	28000000	3240500
RE2	chr16	-	28000000	28500000	2931172
RE2	chr16	-	28500000	29000000	2869469
RE2	chr16	-	29000000	29500000	2706568
RE2	chr16	-	29500000	30000000	2997313
RE2	chr16	-	30000000	30500000	3090708
RE2	chr16	-	30500000	31000000	3125070
RE2	chr16	-	31000000	31500000	3057935
RE2	chr16	-	31500000	32000000	2680712
RE2	chr16	-	32000000	32500000	2610208
RE2	chr16	-	32500000	33000000	2633359
RE2	chr16	-	33000000	33500000	1614599
RE2	chr16	-	33500000	34000000	2537151
RE2	chr16	-	34000000	34500000	1633499
RE2	chr16	-	34500000	35000000	1147273
RE2	chr16	-	35000000	35500000	2446311
RE2	chr16	-	35500000	36000000	2806764
RE2	chr16	-	36000000	36500000	1631615
RE2	chr16	-	36500000	37000000	1627657
RE2	chr16	-	37000000	37500000	1621387
RE2	chr16	-	37500000	38000000	1477063
RE2	chr16	-	38000000	38500000	1001131
RE2	chr16	-	38500000	39000000	0
RE2	chr16	-	39000000	39500000	0
RE2	chr16	-	39500000	40000000	0
RE2	chr16	-	40000000	40500000	0
RE2	chr16	-	40500000	41000000	0
RE2	chr16	-	41000000	41500000	0
RE2	chr16	-	41500000	42000000	0
RE2	chr16	-	42000000	42500000	0
RE2	chr16	-	42500000	43000000	0
RE2	chr16	-	43000000	43500000	0
RE2	chr16	-	43500000	44000000	0
RE2	chr16	-	44000000	44500000	0
RE2	chr16	-	44500000	45000000	0
RE2	chr16	-	45000000	45500000	0
RE2	chr16	-	45500000	46000000	0
RE2	chr16	-	46000000	46500000	901954
RE2	chr16	-	46500000	47000000	3008434
RE2	chr16	-	47000000	47500000	2987158
RE2	chr16	-	47500000	48000000	3002354
RE2	chr16	-	48000000	48500000	3225096
RE2	chr16	-	48500000	49000000	3130641
RE2	chr16	-	49000000	49500000	3218424
RE2	chr16	-	49500000	50000000	3203149
RE2	chr16	-	50000000	50500000	3289721
RE2	chr16	-	50500000	51000000	3335293
RE2	chr16	-	51000000	51500000	3164953
RE2	chr16	-	51500000	52000000	3235947
RE2	chr16	-	52000000	52500000	3155171
RE2	chr16	-	52500000	53000000	3148390
RE2	chr16	-	53000000	53500000	3022388
RE2	chr16	-	53500000	54000000	3125874
RE2	chr16	-	54000000	54500000	3073963
RE2	chr16	-	54500000	55000000	3173840
RE2	chr16	-	55000000	55500000	3219283
RE2	chr16	-	55500000	56000000	2975745
RE2	chr16	-	56000000	56500000	3268968
RE2	chr16	-	56500000	57000000	3239067
RE2	chr16	-	57000000	57500000	3259149
RE2	chr16	-	57500000	58000000	3143674
RE2	chr16	-	58000000	58500000	3056726
RE2	chr16	-	58500000	59000000	2998345
RE2	chr16	-	59000000	59500000	3236111
RE2	chr16	-	59500000	60000000	2928257
RE2	chr16	-	60000000	60500000	3107364
RE2	chr16	-	60500000	61000000	3092198
RE2	chr16	-	61000000	61500000	3151676
RE2	chr16	-	61500000	62000000	3045613
RE2	chr16	-	62000000	62500000	3075402
RE2	chr16	-	62500000	63000000	3024713
RE2	chr16	-	63000000	63500000	3160934
RE2	chr16	-	63500000	64000000	3053193
RE2	chr16	-	64000000	64500000	3015777
RE2	chr16	-	64500000	65000000	3156049
RE2	chr16	-	65000000	65500000	3179667
RE2	chr16	-	65500000	66000000	3202342
RE2	chr16	-	66000000	66500000	3416569
RE2	chr16	-	66500000	67000000	3096522
RE2	chr16	-	67000000	67500000	3176594
RE2	chr16	-	67500000	68000000	3109569
RE2	chr16	-	68000000	68500000	3168916
RE2	chr16	-	68500000	69000000	3112929
RE2	chr16	-	69000000	69500000	2991904
RE2	chr16	-	69500000	70000000	3081243
RE2	chr16	-	70000000	70500000	2812462
RE2	chr16	-	70500000	71000000	2824936
RE2	chr16	-	71000000	71500000	2774761
RE2	chr16	-	71500000	72000000	3105800
RE2	chr16	-	72000000	72500000	3159117
RE2	chr16	-	72500000	73000000	3187590
RE2	chr16	-	73000000	73500000	3128137
RE2	chr16	-	73500000	74000000	3234525
RE2	chr16	-	74000000	74500000	3140924
RE2	chr16	-	74500000	75000000	2914507
RE2	chr16	-	75000000	75500000	3054642
RE2	chr16	-	75500000	76000000	2984784
RE2	chr16	-	76000000	76500000	3004104
RE2	chr16	-	76500000	77000000	3100449
RE2	chr16	-	77000000	77500000	3124105
RE2	chr16	-	77500000	78000000	3033124
RE2	chr16	-	78000000	78500000	3230292
RE2	chr16	-	78500000	79000000	3244735
RE2	chr16	-	79000000	79500000	3178757
RE2	chr16	-	79500000	80000000	3220502
RE2	chr16	-	80000000	80500000	3290546
RE2	chr16	-	80500000	81000000	3078570
RE2	chr16	-	81000000	81500000	3061555
RE2	chr16	-	81500000	82000000	3155203
RE2	chr16	-	82000000	82500000	3178323
RE2	chr16	-	82500000	83000000	3335212
RE2	chr16	-	83000000	83500000	3215175
RE2	chr16	-	83500000	84000000	3144910
RE2	chr16	-	84000000	84500000	3193779
RE2	chr16	-	84500000	85000000	3199685
RE2	chr16	-	85000000	85500000	3096793
RE2	chr16	-	85500000	86000000	3093086
RE2	chr16	-	86000000	86500000	3151798
RE2	chr16	-	86500000	87000000	3066466
RE2	chr16	-	87000000	87500000	3069267
RE2	chr16	-	87500000	88000000	2924527
RE2	chr16	-	88000000	88500000	2672310
RE2	chr16	-	88500000	89000000	2952597
RE2	chr16	-	89000000	89500000	2894684
RE2	chr16	-	89500000	90000000	2998515
RE2	chr16	-	90000000	90338345	1280813
RE2	chr17	+	0	500000	1906163
RE2	chr17	+	500000	1000000	2759231
RE2	chr17	+	1000000	1500000	2824361
RE2	chr17	+	1500000	2000000	3015605
RE2	chr17	+	2000000	2500000	2941591
RE2	chr17	+	2500000	3000000	2961540
RE2	chr17	+	3000000	3500000	2762993
RE2	chr17	+	3500000	4000000	3047917
RE2	chr17	+	4000000	4500000	3138421
RE2	chr17	+	4500000	5000000	3140818
RE2	chr17	+	5000000	5500000	3048937
RE2	chr17	+	5500000	6000000	3057213
RE2	chr17	+	6000000	6500000	3104708
RE2	chr17	+	6500000	7000000	3116421
RE2	chr17	+	7000000	7500000	3053091
RE2	chr17	+	7500000	8000000	3291761
RE2	chr17	+	8000000	8500000	3101881
RE2	chr17	+	8500000	9000000	3191678
RE2	chr17	+	9000000	9500000	3076877
RE2	chr17	+	9500000	10000000	3020913
RE2	chr17	+	10000000	10500000	3025979
RE2	chr17	+	10500000	11000000	2998706
RE2	chr17	+	11000000	11500000	3109158
RE2	chr17	+	11500000	12000000	3154601
RE2	chr17	+	12000000	12500000	3102765
RE2	chr17	+	12500000	13000000	2977047
RE2	chr17	+	13000000	13500000	3149027
RE2	chr17	+	13500000	14000000	3172326
RE2	chr17	+	14000000	14500000	3167673
RE2	chr17	+	14500000	15000000	3116898
RE2	chr17	+	15000000	15500000	3176652
RE2	chr17	+	15500000	16000000	2592442
RE2	chr17	+	16000000	16500000	2957199
RE2	chr17	+	16500000	17000000	3237990
RE2	chr17	+	17000000	17500000	3038202
RE2	chr17	+	17500000	18000000	3160720
RE2	chr17	+	18000000	18500000	2719533
RE2	chr17	+	18500000	19000000	2360815
RE2	chr17	+	19000000	19500000	2894698
RE2	chr17	+	19500000	20000000	3052962
RE2	chr17	+	20000000	20500000	2761735
RE2	chr17	+	20500000	21000000	2526588
RE2	chr17	+	21000000	21500000	3034065
RE2	chr17	+	21500000	22000000	2200690
RE2	chr17	+	22000000	22500000	2686466
RE2	chr17	+	22500000	23000000	2138229
RE2	chr17	+	23000000	23500000	1050873
RE2	chr17	+	23500000	24000000	141156
RE2	chr17	+	24000000	24500000	141196
RE2	chr17	+	24500000	25000000	135179
RE2	chr17	+	25000000	25500000	379446
RE2	chr17	+	25500000	26000000	259382
RE2	chr17	+	26000000	26500000	313338
RE2	chr17	+	26500000	27000000	7581317
RE2	chr17	+	27000000	27500000	2908597
RE2	chr17	+	27500000	28000000	3179533
RE2	chr17	+	28000000	28500000	3086803
RE2	chr17	+	28500000	29000000	3075433
RE2	chr17	+	29000000	29500000	3109823
RE2	chr17	+	29500000	30000000	3014308
RE2	chr17	+	30000000	30500000	3101805
RE2	chr17	+	30500000	31000000	2881964
RE2	chr17	+	31000000	31500000	2966625
RE2	chr17	+	31500000	32000000	2979628
RE2	chr17	+	32000000	32500000	2946683
RE2	chr17	+	32500000	33000000	3123755
RE2	chr17	+	33000000	33500000	3341578
RE2	chr17	+	33500000	34000000	3221623
RE2	chr17	+	34000000	34500000	3147900
RE2	chr17	+	34500000	35000000	3286720
RE2	chr17	+	35000000	35500000	2958443
RE2	chr17	+	35500000	36000000	3191287
RE2	chr17	+	36000000	36500000	2356343
RE2	chr17	+	36500000	37000000	3142366
RE2	chr17	+	37000000	37500000	3040530
RE2	chr17	+	37500000	38000000	2782868
RE2	chr17	+	38000000	38500000	2395219
RE2	chr17	+	38500000	39000000	3096879
RE2	chr17	+	39000000	39500000	3012856
RE2	chr17	+	39500000	40000000	3258198
RE2	chr17	+	40000000	40500000	3149355
RE2	chr17	+	40500000	41000000	3224440
RE2	chr17	+	41000000	41500000	2854124
RE2	chr17	+	41500000	42000000	3076560
RE2	chr17	+	42000000	42500000	3167500
RE2	chr17	+	42500000	43000000	3166133
RE2	chr17	+	43000000	43500000	3165200
RE2	chr17	+	43500000	44000000	3029178
RE2	chr17	+	44000000	44500000	3073265
RE2	chr17	+	44500000	45000000	2980834
RE2	chr17	+	45000000	45500000	3039752
RE2	chr17	+	45500000	46000000	3096881
RE2	chr17	+	46000000	46500000	3578791
RE2	chr17	+	46500000	47000000	2807867
RE2	chr17	+	47000000	47500000	2942779
RE2	chr17	+	47500000	48000000	3147172
RE2	chr17	+	48000000	48500000	3306086
RE2	chr17	+	48500000	49000000	3122929
RE2	chr17	+	49000000	49500000	3094485
RE2	chr17	+	49500000	50000000	3277379
RE2	chr17	+	50000000	50500000	3182447
RE2	chr17	+	50500000	51000000	3301290
RE2	chr17	+	51000000	51500000	3153062
RE2	chr17	+	51500000	52000000	3172667
RE2	chr17	+	52000000	52500000	3119585
RE2	chr17	+	52500000	53000000	3118813
RE2	chr17	+	53000000	53500000	3282080
RE2	chr17	+	53500000	54000000	3030518
RE2	chr17	+	54000000	54500000	3128822
RE2	chr17	+	54500000	55000000	3102290
RE2	chr17	+	55000000	55500000	3280068
RE2	chr17	+	55500000	56000000	3113850
RE2	chr17	+	56000000	56500000	3030208
RE2	chr17	+	56500000	57000000	3262342
RE2	chr17	+	57000000	57500000	3212019
RE2	chr17	+	57500000	58000000	3194056
RE2	chr17	+	58000000	58500000	3234776
RE2	chr17	+	58500000	59000000	3055896
RE2	chr17	+	59000000	59500000	3068143
RE2	chr17	+	59500000	60000000	3040636
RE2	chr17	+	60000000	60500000	2980199
RE2	chr17	+	60500000	61000000	2942493
RE2	chr17	+	61000000	61500000	3202294
RE2	chr17	+	61500000	62000000	3052770
RE2	chr17	+	62000000	62500000	2690639
RE2	chr17	+	62500000	63000000	3002500
RE2	chr17	+	63000000	63500000	3228812
RE2	chr17	+	63500000	64000000	3041645
RE2	chr17	+	64000000	64500000	3193413
RE2	chr17	+	64500000	65000000	2966257
RE2	chr17	+	65000000	65500000	3158600
RE2	chr17	+	65500000	66000000	3064649
RE2	chr17	+	66000000	66500000	3060319
RE2	chr17	+	66500000	67000000	3123930
RE2	chr17	+	67000000	67500000	3121145
RE2	chr17	+	67500000	68000000	3021742
RE2	chr17	+	68000000	68500000	2908802
RE2	chr17	+	68500000	69000000	3153754
RE2	chr17	+	69000000	69500000	3102429
RE2	chr17	+	69500000	70000000	2995165
RE2	chr17	+	70000000	70500000	3106128
RE2	chr17	+	70500000	71000000	3085378
RE2	chr17	+	71000000	71500000	3042722
RE2	chr17	+	71500000	72000000	3127846
RE2	chr17	+	72000000	72500000	3129383
RE2	chr17	+	72500000	73000000	3034122
RE2	chr17	+	73000000	73500000	3041421
RE2	chr17	+	73500000	74000000	3261594
RE2	chr17	+	74000000	74500000	3175420
RE2	chr17	+	74500000	75000000	3166569
RE2	chr17	+	75000000	75500000	3047172
RE2	chr17	+	75500000	76000000	3121201
RE2	chr17	+	76000000	76500000	3090167
RE2	chr17	+	76500000	77000000	3135829
RE2	chr17	+	77000000	77500000	3098462
RE2	chr17	+	77500000	78000000	3200275
RE2	chr17	+	78000000	78500000	3127976
RE2	chr17	+	78500000	79000000	3059398
RE2	chr17	+	79000000	79500000	3193985
RE2	chr17	+	79500000	80000000	3147117
RE2	chr17	+	80000000	80500000	3037558
RE2	chr17	+	80500000	81000000	3112956
RE2	chr17	+	81000000	81500000	2977801
RE2	chr17	+	81500000	82000000	2727754
RE2	chr17	+	82000000	82500000	3018595
RE2	chr17	+	82500000	83000000	3046306
RE2	chr17	+	83000000	83257441	1442125
RE2	chr17	-	0	500000	1914211
RE2	chr17	-	500000	1000000	2748842
RE2	chr17	-	1000000	1500000	2763826
RE2	chr17	-	1500000	2000000	3055858
RE2	chr17	-	2000000	2500000	3062728
RE2	chr17	-	2500000	3000000	3082461
RE2	chr17	-	3000000	3500000	2720879
RE2	chr17	-	3500000	4000000	2999942
RE2	chr17	-	4000000	4500000	3024046
RE2	chr17	-	4500000	5000000	3079519
RE2	chr17	-	5000000	5500000	2975136
RE2	chr17	-	5500000	6000000	3121044
RE2	chr17	-	6000000	6500000	3114599
RE2	chr17	-	6500000	7000000	3073534
RE2	chr17	-	7000000	7500000	3100909
RE2	chr17	-	7500000	8000000	3246164
RE2	chr17	-	8000000	8500000	3112444
RE2	chr17	-	8500000	9000000	3129142
RE2	chr17	-	9000000	9500000	3108874
RE2	chr17	-	9500000	10000000	3023441
RE2	chr17	-	10000000	10500000	2972421
RE2	chr17	-	10500000	11000000	2955113
RE2	chr17	-	11000000	11500000	3084254
RE2	chr17	-	11500000	12000000	3077574
RE2	chr17	-	12000000	12500000	3032110
RE2	chr17	-	12500000	13000000	3066020
RE2	chr17	-	13000000	13500000	3142443
RE2	chr17	-	13500000	14000000	3106061
RE2	chr17	-	14000000	14500000	3076304
RE2	chr17	-	14500000	15000000	3042845
RE2	chr17	-	15000000	15500000	3243366
RE2	chr17	-	15500000	16000000	2570054
RE2	chr17	-	16000000	16500000	2966370
RE2	chr17	-	16500000	17000000	3215824
RE2	chr17	-	17000000	17500000	3049416
RE2	chr17	-	17500000	18000000	3153834
RE2	chr17	-	18000000	18500000	2737339
RE2	chr17	-	18500000	19000000	2337612
RE2	chr17	-	19000000	19500000	2873634
RE2	chr17	-	19500000	20000000	3037845
RE2	chr17	-	20000000	20500000	2778689
RE2	chr17	-	20500000	21000000	2575950
RE2	chr17	-	21000000	21500000	3084039
RE2	chr17	-	21500000	22000000	2164893
RE2	chr17	-	22000000	22500000	2709646
RE2	chr17	-	22500000	23000000	2118531
RE2	chr17	-	23000000	23500000	1014055
RE2	chr17	-	23500000	24000000	133829
RE2	chr17	-	24000000	24500000	127710
RE2	chr17	-	24500000	25000000	133557
RE2	chr17	-	25000000	25500000	407899
RE2	chr17	-	25500000	26000000	216944
RE2	chr17	-	26000000	26500000	299934
RE2	chr17	-	26500000	27000000	8072627
RE2	chr17	-	27000000	27500000	2870265
RE2	chr17	-	27500000	28000000	3056666
RE2	chr17	-	28000000	28500000	3093093
RE2	chr17	-	28500000	29000000	3134527
RE2	chr17	-	29000000	29500000	3101477
RE2	chr17	-	29500000	30000000	3012664
RE2	chr17	-	30000000	30500000	3111050
RE2	chr17	-	30500000	31000000	2890738
RE2	chr17	-	31000000	31500000	2956063
RE2	chr17	-	31500000	32000000	2971760
RE2	chr17	-	32000000	32500000	2973264
RE2	chr17	-	32500000	33000000	3242918
RE2	chr17	-	33000000	33500000	3292896
RE2	chr17	-	33500000	34000000	3231354
RE2	chr17	-	34000000	34500000	3167852
RE2	chr17	-	34500000	35000000	3352856
RE2	chr17	-	35000000	35500000	3089408
RE2	chr17	-	35500000	36000000	3207785
RE2	chr17	-	36000000	36500000	2355920
RE2	chr17	-	36500000	37000000	3201432
RE2	chr17	-	37000000	37500000	3050134
RE2	chr17	-	37500000	38000000	2724912
RE2	chr17	-	38000000	38500000	2383615
RE2	chr17	-	38500000	39000000	3130859
RE2	chr17	-	39000000	39500000	3004789
RE2	chr17	-	39500000	40000000	3232135
RE2	chr17	-	40000000	40500000	3176322
RE2	chr17	-	40500000	41000000	3251256
RE2	chr17	-	41000000	41500000	2862395
RE2	chr17	-	41500000	42000000	3032416
RE2	chr17	-	42000000	42500000	3148972
RE2	chr17	-	42500000	43000000	3133569
RE2	chr17	-	43000000	43500000	3169855
RE2	chr17	-	43500000	44000000	3090009
RE2	chr17	-	44000000	44500000	3063422
RE2	chr17	-	44500000	45000000	2951269
RE2	chr17	-	45000000	45500000	3055945
RE2	chr17	-	45500000	46000000	3040300
RE2	chr17	-	46000000	46500000	3578365
RE2	chr17	-	46500000	47000000	2799373
RE2	chr17	-	47000000	47500000	3003779
RE2	chr17	-	47500000	48000000	3133524
RE2	chr17	-	48000000	48500000	3206419
RE2	chr17	-	48500000	49000000	3089282
RE2	chr17	-	49000000	49500000	3106303
RE2	chr17	-	49500000	50000000	3304955
RE2	chr17	-	50000000	50500000	3148200
RE2	chr17	-	50500000	51000000	3169401
RE2	chr17	-	51000000	51500000	3153983
RE2	chr17	-	51500000	52000000	3270868
RE2	chr17	-	52000000	52500000	3113127
RE2	chr17	-	52500000	53000000	3140575
RE2	chr17	-	53000000	53500000	3211579
RE2	chr17	-	53500000	54000000	3029878
RE2	chr17	-	54000000	54500000	3051869
RE2	chr17	-	54500000	55000000	3101034
RE2	chr17	-	55000000	55500000	3331981
RE2	chr17	-	55500000	56000000	3072580
RE2	chr17	-	56000000	56500000	3039355
RE2	chr17	-	56500000	57000000	3170111
RE2	chr17	-	57000000	57500000	3206761
RE2	chr17	-	57500000	58000000	3229531
RE2	chr17	-	58000000	58500000	3124852
RE2	chr17	-	58500000	59000000	2993383
RE2	chr17	-	59000000	59500000	3021691
RE2	chr17	-	59500000	60000000	2905475
RE2	chr17	-	60000000	60500000	3060504
RE2	chr17	-	60500000	61000000	2908242
RE2	chr17	-	61000000	61500000	3138792
RE2	chr17	-	61500000	62000000	3091625
RE2	chr17	-	62000000	62500000	2700898
RE2	chr17	-	62500000	63000000	2976524
RE2	chr17	-	63000000	63500000	3262011
RE2	chr17	-	63500000	64000000	3119741
RE2	chr17	-	64000000	64500000	3144918
RE2	chr17	-	64500000	65000000	3017038
RE2	chr17	-	65000000	65500000	3118817
RE2	chr17	-	65500000	66000000	3057476
RE2	chr17	-	66000000	66500000	3120640
RE2	chr17	-	66500000	67000000	3207036
RE2	chr17	-	67000000	67500000	3184355
RE2	chr17	-	67500000	68000000	2965935
RE2	chr17	-	68000000	68500000	2906947
RE2	chr17	-	68500000	69000000	3123014
RE2	chr17	-	69000000	69500000	3054334
RE2	chr17	-	69500000	70000000	3111471
RE2	chr17	-	70000000	70500000	3028940
RE2	chr17	-	70500000	71000000	3082333
RE2	chr17	-	71000000	71500000	3066079
RE2	chr17	-	71500000	72000000	2993259
RE2	chr17	-	72000000	72500000	3106801
RE2	chr17	-	72500000	73000000	2977416
RE2	chr17	-	73000000	73500000	3121630
RE2	chr17	-	73500000	74000000	3222475
RE2	chr17	-	74000000	74500000	3207501
RE2	chr17	-	74500000	75000000	3218044
RE2	chr17	-	75000000	75500000	3011715
RE2	chr17	-	75500000	76000000	3198644
RE2	chr17	-	76000000	76500000	3126201
RE2	chr17	-	76500000	77000000	3162115
RE2	chr17	-	77000000	77500000	3072201
RE2	chr17	-	77500000	78000000	3131150
RE2	chr17	-	78000000	78500000	3099791
RE2	chr17	-	78500000	79000000	3092858
RE2	chr17	-	79000000	79500000	3143345
RE2	chr17	-	79500000	80000000	3105750
RE2	chr17	-	80000000	80500000	3078342
RE2	chr17	-	80500000	81000000	3121366
RE2	chr17	-	81000000	81500000	3007109
RE2	chr17	-	81500000	82000000	2823501
RE2	chr17	-	82000000	82500000	3044647
RE2	chr17	-	82500000	83000000	3121555
RE2	chr17	-	83000000	83257441	1477768
RE2	chr18	+	0	500000	4779384
RE2	chr18	+	500000	1000000	3056012
RE2	chr18	+	1000000	1500000	3103800
RE2	chr18	+	1500000	2000000	3021424
RE2	chr18	+	2000000	2500000	3334481
RE2	chr18	+	2500000	3000000	3155808
RE2	chr18	+	3000000	3500000	3219817
RE2	chr18	+	3500000	4000000	3114917
RE2	chr18	+	4000000	4500000	3218914
RE2	chr18	+	4500000	5000000	3017722
RE2	chr18	+	5000000	5500000	3179406
RE2	chr18	+	5500000	6000000	3171368
RE2	chr18	+	6000000	6500000	3159135
RE2	chr18	+	6500000	7000000	3154726
RE2	chr18	+	7000000	7500000	3025024
RE2	chr18	+	7500000	8000000	3119509
RE2	chr18	+	8000000	8500000	3236218
RE2	chr18	+	8500000	9000000	3158707
RE2	chr18	+	9000000	9500000	3172235
RE2	chr18	+	9500000	10000000	3060882
RE2	chr18	+	10000000	10500000	3138137
RE2	chr18	+	10500000	11000000	3078474
RE2	chr18	+	11000000	11500000	3060602
RE2	chr18	+	11500000	12000000	2987377
RE2	chr18	+	12000000	12500000	2914959
RE2	chr18	+	12500000	13000000	3185392
RE2	chr18	+	13000000	13500000	3203382
RE2	chr18	+	13500000	14000000	3148613
RE2	chr18	+	14000000	14500000	2501057
RE2	chr18	+	14500000	15000000	2334548
RE2	chr18	+	15000000	15500000	1972496
RE2	chr18	+	15500000	16000000	1548650
RE2	chr18	+	16000000	16500000	1863130
RE2	chr18	+	16500000	17000000	1849462
RE2	chr18	+	17000000	17500000	1696444
RE2	chr18	+	17500000	18000000	1835939
RE2	chr18	+	18000000	18500000	1712687
RE2	chr18	+	18500000	19000000	1528443
RE2	chr18	+	19000000	19500000	1646079
RE2	chr18	+	19500000	20000000	1283501
RE2	chr18	+	20000000	20500000	1057261
RE2	chr18	+	20500000	21000000	1642453
RE2	chr18	+	21000000	21500000	3107655
RE2	chr18	+	21500000	22000000	3051089
RE2	chr18	+	22000000	22500000	3167192
RE2	chr18	+	22500000	23000000	3076634
RE2	chr18	+	23000000	23500000	3167483
RE2	chr18	+	23500000	24000000	3241753
RE2	chr18	+	24000000	24500000	3259254
RE2	chr18	+	24500000	25000000	3232956
